"Country Name","Country Code","Indicator Name","Indicator Code",Attribute,2013,2014,2015,"Base Year",
"Economic Community of West African States (ECOWAS)","776","Net lending (+) / net borrowing (-) (balance from financial account), Direct investment, Percent of GDP, Percent","BFD_BP6_GDP_PT","Value","-1.58746751369361","-1.22989398866379","-1.09323568257673","",
"SSA countries in fragile and conflict-affected situations","715","Net lending (+) / net borrowing (-) (balance from financial account), Direct investment, Percent of GDP, Percent","BFD_BP6_GDP_PT","Value","-2.12976641159404","-1.91762713762489","-2.05761649327724","",
"SSA low-income countries","704","Net lending (+) / net borrowing (-) (balance from financial account), Direct investment, Percent of GDP, Percent","BFD_BP6_GDP_PT","Value","-4.95191910544991","-4.29104408943709","-3.92093948105927","",
"SSA middle-income countries","702","Net lending (+) / net borrowing (-) (balance from financial account), Direct investment, Percent of GDP, Percent","BFD_BP6_GDP_PT","Value","-0.441520731058502","-2.2808837127709","-1.91443820959758","",
"SSA oil-exporting countries excluding Nigeria","700","Net lending (+) / net borrowing (-) (balance from financial account), Direct investment, Percent of GDP, Percent","BFD_BP6_GDP_PT","Value","3.48928073821149","-1.09750417561407","-7.58262970485359","",
"SSA oil-exporting countries excluding Nigeria","700","Goods and Services, Goods, Net, Percent of GDP, Percent","BG_BP6_GDP_PT","Value","24.0095483730546","17.6613493409588","7.23252690301596","",
"SSA oil-exporting countries excluding Nigeria","700","Goods and Services, Debit, Percent of GDP, Percent","BMGS_BP6_GDP_PT","Value","36.0281019473788","37.0024949797368","34.9126570987905","",
"South Africa","199","Exchange Rates, Nominal Effective Exchange Rate , based on Consumer Price Index, Index","ENEER_IX","Value","76.7197096456086","69.3606063683792","65.7942709597079","",
"South Africa","199","Exchange Rates, Real Effective Exchange Rate , based on Consumer Price Index, Index","EREER_IX","Value","82.1041826087372","77.0954435115015","75.2429386979072","",
"Angola","614","Exchange Rates, Nominal Effective Exchange Rate , based on Consumer Price Index, Index","ENEER_IX","Value","96.2793106832091","95.4993373280025","88.0252396039755","",
"Angola","614","Exchange Rates, Real Effective Exchange Rate , based on Consumer Price Index, Index","EREER_IX","Value","119.990983461511","125.340110534269","123.858711856326","",
"Botswana","616","Exchange Rates, Nominal Effective Exchange Rate , based on Consumer Price Index, Index","ENEER_IX","Value","82.6067726187601","78.8308217275294","77.6558567617132","",
"Botswana","616","Exchange Rates, Real Effective Exchange Rate , based on Consumer Price Index, Index","EREER_IX","Value","92.828629039087","90.2291349681102","90.1792608732231","",
"Burundi","618","Exchange Rates, Nominal Effective Exchange Rate , based on Consumer Price Index, Index","ENEER_IX","Value","83.4061851139133","85.8337209748473","94.8013659341252","",
"Burundi","618","Exchange Rates, Real Effective Exchange Rate , based on Consumer Price Index, Index","EREER_IX","Value","100.633778125128","104.327498524742","117.521283375955","",
"Cameroon","622","Exchange Rates, Nominal Effective Exchange Rate , based on Consumer Price Index, Index","ENEER_IX","Value","100.65700138707","101.751126891745","94.5026189902749","",
"Cameroon","622","Exchange Rates, Real Effective Exchange Rate , based on Consumer Price Index, Index","EREER_IX","Value","98.9125154446506","99.680905903485","93.5027065724285","",
"Cabo Verde","624","Exchange Rates, Nominal Effective Exchange Rate , based on Consumer Price Index, Index","ENEER_IX","Value","101.036956971208","101.6176775244","97.9461938345224","",
"Cabo Verde","624","Exchange Rates, Real Effective Exchange Rate , based on Consumer Price Index, Index","EREER_IX","Value","101.693349652056","101.092948211482","96.8622976969778","",
"Central African Republic","626","Exchange Rates, Nominal Effective Exchange Rate , based on Consumer Price Index, Index","ENEER_IX","Value","102.063171786489","104.454782619323","99.1775160634351","",
"Central African Republic","626","Exchange Rates, Real Effective Exchange Rate , based on Consumer Price Index, Index","EREER_IX","Value","105.189381541094","119.853431841592","112.640509760704","",
"Chad","628","Exchange Rates, Nominal Effective Exchange Rate , based on Consumer Price Index, Index","ENEER_IX","Value","100.357152711012","101.513159436922","94.808393050907","",
"Chad","628","Exchange Rates, Real Effective Exchange Rate , based on Consumer Price Index, Index","EREER_IX","Value","100.648067544351","101.196730763955","96.8699589066148","",
"Comoros","632","Exchange Rates, Nominal Effective Exchange Rate , based on Consumer Price Index, Index","ENEER_IX","Value","104.87361047288","107.021363870684","101.646095114892","",
"Comoros","632","Exchange Rates, Real Effective Exchange Rate , based on Consumer Price Index, Index","EREER_IX","Value","99.0689115178461","98.1831832245509","91.701907929118","",
"Congo, Republic of","634","Exchange Rates, Nominal Effective Exchange Rate , based on Consumer Price Index, Index","ENEER_IX","Value","103.449384969335","105.717124080202","100.576429973937","",
"Congo, Republic of","634","Exchange Rates, Real Effective Exchange Rate , based on Consumer Price Index, Index","EREER_IX","Value","99.3029915388122","100.470854338462","95.1573772542658","",
"Benin","638","Exchange Rates, Nominal Effective Exchange Rate , based on Consumer Price Index, Index","ENEER_IX","Value","99.3039436392043","101.188168976838","92.7467263721467","",
"Benin","638","Exchange Rates, Real Effective Exchange Rate , based on Consumer Price Index, Index","EREER_IX","Value","98.9446166251652","97.4200345470995","87.6624388237643","",
"Equatorial Guinea","642","Exchange Rates, Nominal Effective Exchange Rate , based on Consumer Price Index, Index","ENEER_IX","Value","100.608907311184","102.436113779812","95.751308020965","",
"Equatorial Guinea","642","Exchange Rates, Real Effective Exchange Rate , based on Consumer Price Index, Index","EREER_IX","Value","102.686761814023","106.753237215893","99.9124960091089","",
"Eritrea","643","Exchange Rates, Nominal Effective Exchange Rate , based on Consumer Price Index, Index","ENEER_IX","Value","102.993332016356","105.705303310633","116.457180094196","",
"Eritrea","643","Exchange Rates, Real Effective Exchange Rate , based on Consumer Price Index, Index","EREER_IX","Value","111.399292823404","119.820313746906","164.434035850989","",
"Ethiopia","644","Exchange Rates, Nominal Effective Exchange Rate , based on Consumer Price Index, Index","ENEER_IX","Value","78.4729770950326","76.4193959444515","79.1964454315744","",
"Ethiopia","644","Exchange Rates, Real Effective Exchange Rate , based on Consumer Price Index, Index","EREER_IX","Value","125.292590833391","127.664635536062","142.216351874221","",
"Gabon","646","Exchange Rates, Nominal Effective Exchange Rate , based on Consumer Price Index, Index","ENEER_IX","Value","100.877313705477","101.914990561506","96.8251790432147","",
"Gabon","646","Exchange Rates, Real Effective Exchange Rate , based on Consumer Price Index, Index","EREER_IX","Value","95.6864220137037","99.0385193550773","92.5399504170443","",
"Gambia, The","648","Exchange Rates, Nominal Effective Exchange Rate , based on Consumer Price Index, Index","ENEER_IX","Value","79.1411133253333","68.876128069058","65.0252706155731","",
"Gambia, The","648","Exchange Rates, Real Effective Exchange Rate , based on Consumer Price Index, Index","EREER_IX","Value","81.4834058829264","73.618668822133","72.7578019143599","",
"Ghana","652","Exchange Rates, Nominal Effective Exchange Rate , based on Consumer Price Index, Index","ENEER_IX","Value","72.6894322666182","50.700944811798","43.2249515305908","",
"Angola","614","Broad Money, Percent change, Previous period, Percent","FMB_PC_PP_PT","Value","14.1465956464582","16.1891972472028","11.7763134275236","",
"Malawi","676","Non-Oil GDP, Real, Percent change, Previous period, Percent","NGDPXO_R_PC_PP_PT","Value","5.2","5.70000000000011","2.95000000000001","",
"SSA middle-income countries excluding South Africa and Nigeria","703","Consumer Prices, End of Period, Percent change, Previous period, Percent","PCPI_EOP_PC_PP_PT","Value","5.91048933905532","6.02749462532162","7.95229252641772","",
"Comoros","632","Non-Oil GDP, Real, Percent change, Previous period, Percent","NGDPXO_R_PC_PP_PT","Value","4.46624729869706","2.10665760321016","1.1473507627473","",
"Common Market of Eastern and Southern Africa (COMESA)","762","Gross Capital Formation, Nominal, Percent of GDP, Percent","NI_GDP_PT","Value","24.8378263478261","26.3937396324713","26.5345251778662","",
"Southern African Customs Union (SACU)","757","Gross National Saving, Nominal, Percent of GDP, Percent","NGS_GDP_PT","Value","14.8684800953713","15.1692788628004","15.2420477061821","",
"Botswana","616","Non-Oil GDP, Real, Percent change, Previous period, Percent","NGDPXO_R_PC_PP_PT","Value","11.1028237715798","5.6969645688936","-4.85099186633815","",
"SSA countries in fragile and conflict-affected situations","715","Total Expenditure (Gen. Govt.), Percent of GDP, Percent","GGX_G01_GDP_PT","Value","16.6027865785975","16.6571604570052","14.6527139369098","",
"SSA oil-importing countries excluding South Africa","650","Consumer Prices, End of Period, Percent change, Previous period, Percent","PCPI_EOP_PC_PP_PT","Value","5.76219644131022","5.35566946723559","7.37364961966097","",
"Seychelles","718","Broad Money, Percent of GDP, Percent","FMB_GDP_PT","Value","58.3235751889594","66.8577340247845","63.827522131011","",
"Guinea","656","Gross Capital Formation, Nominal, Percent of GDP, Percent","NI_GDP_PT","Value","11.583248041293","6.38596374049618","7.25472282925632","",
"West African Economic and Monetary Union (WAEMU)","759","Net lending/borrowing (Gen. Govt.), Percent of GDP, Percent","GGXCNL_G01_GDP_PT","Value","-2.53160393780177","-2.76756602772552","-3.26152036054859","",
"Southern African Development Community (SADC)","763","Gross Capital Formation, Nominal, Percent of GDP, Percent","NI_GDP_PT","Value","22.8130768258226","23.1442430327445","23.6908035938476","",
"SSA middle-income countries excluding South Africa and Nigeria","703","Gross debt position (Gen. Govt.), Percent of GDP, Percent","GGXWDG_G01_GDP_PT","Value","31.7389607361144","36.2712659179668","47.1267707705774","",
"SSA middle-income countries","702","Gross National Saving, Nominal, Percent of GDP, Percent","NGS_GDP_PT","Value","18.9214144303157","18.0296333977754","16.7350355388354","",
"SSA oil-importing countries","697","Net lending/borrowing excluding Grants (Gen. Govt.), Percent of GDP, Percent","GGXCNLXG_G01_GDP_PT","Value","-4.65101478575308","-4.7565619933064","-4.97129829654108","",
"Congo, Republic of","634","Broad Money, Percent of GDP, Percent","FMB_GDP_PT","Value","26.1566166919282","29.6780324114481","33.1470781632656","",
"Zambia","754","Net lending/borrowing excluding Grants (Gen. Govt.), Percent of GDP, Percent","GGXCNLXG_G01_GDP_PT","Value","-7.84641321839278","-6.19145243114765","-9.07895781483308","",
"Seychelles","718","Net lending/borrowing excluding Grants (Gen. Govt.), Percent of GDP, Percent","GGXCNLXG_G01_GDP_PT","Value","-3.94516943600696","0.481796380189506","1.03604001576472","",
"Sub-Saharan Africa excluding Nigeria and South Africa","604","Consumer Prices, End of Period, Percent change, Previous period, Percent","PCPI_EOP_PC_PP_PT","Value","5.45905344276966","5.32381781360426","7.94025687879043","",
"East African Community (EAC -5)","619","Consumer Prices, All items, Percent change, Previous period, Percent","PCPI_PC_PP_PT","Value","6.2653569837627","5.76865485919737","5.45595204110073","",
"Equatorial Guinea","642","Broad Money, Percent change, Previous period, Percent","FMB_PC_PP_PT","Value","6.22783622179822","-15.8529328845022","-7.02327143314819","",
"Nigeria","694","Broad Money, Percent change, Previous period, Percent","FMB_PC_PP_PT","Value","14.3020860661396","-0.794167076060823","4.09015662855131","",
"Seychelles","718","Terms of Trade for Goods, Index","TTT_IX","Value","106.990572596593","107.450412582915","93.2011972125963","",
"Nigeria","694","Terms of Trade for Goods, Index","TTT_IX","Value","114.770510337059","111.411838841204","81.5497342910936","",
"Kenya","664","Gross debt position (Gen. Govt.), Percent of GDP, Percent","GGXWDG_G01_GDP_PT","Value","39.7556729692348","41.2810309114217","45.8317221127792","",
"Madagascar","674","Gross debt position (Gen. Govt.), Percent of GDP, Percent","GGXWDG_G01_GDP_PT","Value","36.2429235900136","37.8484939332559","44.0622987516567","",
"Cameroon","622","Gross debt position (Gen. Govt.), Percent of GDP, Percent","GGXWDG_G01_GDP_PT","Value","17.4715051437988","20.7071877692144","31.6200298330351","",
"Zambia","754","Consumer Prices, All items, Percent change, Previous period, Percent","PCPI_PC_PP_PT","Value","6.97847526383784","7.81068469669555","10.1067024697029","",
"Namibia","728","Consumer Prices, All items, Percent change, Previous period, Percent","PCPI_PC_PP_PT","Value","5.6009250229039","5.34841624292751","3.39573628060385","",
"Lesotho","666","Consumer Prices, All items, Percent change, Previous period, Percent","PCPI_PC_PP_PT","Value","4.86511899496373","5.3702896100859","3.21844513655936","",
"Sierra Leone","724","Total Expenditure (Gen. Govt.), Percent of GDP, Percent","GGX_G01_GDP_PT","Value","15.6542913590763","17.6448191392213","20.7398556722851","",
"Botswana","616","Total Expenditure (Gen. Govt.), Percent of GDP, Percent","GGX_G01_GDP_PT","Value","33.4867663240415","36.5324359200226","37.8133132552841","",
"Sao Tome and Principe","716","Consumer Prices, All items, Percent change, Previous period, Percent","PCPI_PC_PP_PT","Value","8.10610837654778","6.98781835242981","6.13026703157018","",
"Senegal","722","Consumer Prices, All items, Percent change, Previous period, Percent","PCPI_PC_PP_PT","Value","0.709891910123338","-1.08922733434326","0.858130445330005","",
"Liberia","668","Gross debt position (Gen. Govt.), Percent of GDP, Percent","GGXWDG_G01_GDP_PT","Value","20.6118929250991","24.3322767413884","24.770919955942","",
"Malawi","676","Gross debt position (Gen. Govt.), Percent of GDP, Percent","GGXWDG_G01_GDP_PT","Value","35.3471210425381","33.5149601590086","35.4551240288211","",
"Liberia","668","Net lending/borrowing (Gen. Govt.), Percent of GDP, Percent","GGXCNL_G01_GDP_PT","Value","1.29065412730701","-4.91973164716836","-3.73662064723947","",
"Malawi","676","Net lending/borrowing (Gen. Govt.), Percent of GDP, Percent","GGXCNL_G01_GDP_PT","Value","-3.72725563237729","-3.08256259041179","-4.16890777214514","",
"Central African Republic","626","Net lending/borrowing (Gen. Govt.), Percent of GDP, Percent","GGXCNL_G01_GDP_PT","Value","-5.93504516030334","-3.93491736581242","-0.5884745838874","",
"Eritrea","643","Net lending/borrowing (Gen. Govt.), Percent of GDP, Percent","GGXCNL_G01_GDP_PT","Value","-7.6240692525786","-0.121696107302428","-2.76586861832009","",
"Niger","692","Net lending/borrowing (Gen. Govt.), Percent of GDP, Percent","GGXCNL_G01_GDP_PT","Value","-1.9323576665556","-6.12464297436907","-6.74685170921521","",
"Zambia","754","Total Expenditure (Gen. Govt.), Percent of GDP, Percent","GGX_G01_GDP_PT","Value","24.0245079882453","24.3277437637233","27.6475285177575","",
"Namibia","728","Total Expenditure (Gen. Govt.), Percent of GDP, Percent","GGX_G01_GDP_PT","Value","38.308124562484","41.7920833598572","43.6735711751393","",
"Eritrea","643","Total Expenditure (Gen. Govt.), Percent of GDP, Percent","GGX_G01_GDP_PT","Value","32.7287169007258","21.598362578515","31.081125602803","",
"Namibia","728","Consumer Prices, End of Period, Percent change, Previous period, Percent","PCPI_EOP_PC_PP_PT","Value","4.893511316258","4.63382962515779","3.69622835772972","",
"Lesotho","666","Consumer Prices, End of Period, Percent change, Previous period, Percent","PCPI_EOP_PC_PP_PT","Value","5.5041602876788","2.01213718936105","7.48079103559607","",
"Comoros","632","Net lending/borrowing (Gen. Govt.), Percent of GDP, Percent","GGXCNL_G01_GDP_PT","Value","10.488541813969","-0.328018601064526","2.59830429568715","",
"Rwanda","714","Net lending/borrowing (Gen. Govt.), Percent of GDP, Percent","GGXCNL_G01_GDP_PT","Value","-1.26931865968737","-3.91561911913569","-2.68072215678293","",
"Niger","692","Total Expenditure (Gen. Govt.), Percent of GDP, Percent","GGX_G01_GDP_PT","Value","20.4482011320735","23.6386801388351","24.2378420915608","",
"Comoros","632","Broad Money, Percent change, Previous period, Percent","FMB_PC_PP_PT","Value","2.8496315109187","8.0969416728441","17.1103236713253","",
"Rwanda","714","Broad Money, Percent change, Previous period, Percent","FMB_PC_PP_PT","Value","15.7523745447289","18.7789083636827","21.0994452467726","",
"Gabon","646","Broad Money, Percent change, Previous period, Percent","FMB_PC_PP_PT","Value","6.07264335440128","1.6083383439859","-1.35872292819847","",
"Guinea-Bissau","654","Broad Money, Percent change, Previous period, Percent","FMB_PC_PP_PT","Value","4.97144519730719","49.0671484344402","26.917755886203","",
"Gambia, The","648","Net lending/borrowing (Gen. Govt.), Percent of GDP, Percent","GGXCNL_G01_GDP_PT","Value","-5.06503308727148","-3.93677418820362","-5.37532295083925","",
"Guinea","656","Net lending/borrowing (Gen. Govt.), Percent of GDP, Percent","GGXCNL_G01_GDP_PT","Value","-3.87363534191611","-3.15790962282933","-6.55077238216348","",
"Seychelles","718","Gross debt position (Gen. Govt.), Percent of GDP, Percent","GGXWDG_G01_GDP_PT","Value","68.1989747653944","70.3942548759184","64.5732491157884","",
"South Africa","199","Broad Money, Percent change, Previous period, Percent","FMB_PC_PP_PT","Value","5.84855983237825","7.23048771798678","10.4683954372454","",
"Congo, Democratic Republic of","636","Broad Money, Percent change, Previous period, Percent","FMB_PC_PP_PT","Value","18.9280136322423","14.2617928657781","9.68675558688595","",
"Seychelles","718","Broad Money, Percent change, Previous period, Percent","FMB_PC_PP_PT","Value","23.6515963566346","26.6076364835962","2.93506001838516","",
"Eswatini, Kingdom of","734","Net lending/borrowing (Gen. Govt.), Percent of GDP, Percent","GGXCNL_G01_GDP_PT","Value","0.557420819506655","-2.66643692430734","-6.03873814069154","",
"Lesotho","666","Net lending/borrowing (Gen. Govt.), Percent of GDP, Percent","GGXCNL_G01_GDP_PT","Value","-2.57397436416051","3.12625217111113","-1.27739341505377","",
"Benin","638","Terms of Trade for Goods, Index","TTT_IX","Value","101.131952148231","110.928339442993","122.399889331186","",
"Cote d'Ivoire","662","Terms of Trade for Goods, Index","TTT_IX","Value","131.609512237358","135.764019691215","154.265398924977","",
"Eritrea","643","Broad Money, Percent change, Previous period, Percent","FMB_PC_PP_PT","Value","16.4671237125226","12.9064594733419","9.92382361290752","",
"Niger","692","Broad Money, Percent change, Previous period, Percent","FMB_PC_PP_PT","Value","10.247729334898","24.4916168389509","4.55148704077851","",
"Senegal","722","Broad Money, Percent change, Previous period, Percent","FMB_PC_PP_PT","Value","8.20862320064956","11.2838481086621","19.3013396574415","",
"Botswana","616","Broad Money, Percent change, Previous period, Percent","FMB_PC_PP_PT","Value","8.43461969786551","4.5932076706841","19.8755045226436","",
"Central African Republic","626","Consumer Prices, End of Period, Percent change, Previous period, Percent","PCPI_EOP_PC_PP_PT","Value","2.56646879526098","14.0187001555842","10.6607938069748","",
"Sierra Leone","724","Consumer Prices, End of Period, Percent change, Previous period, Percent","PCPI_EOP_PC_PP_PT","Value","5.3742802303263","4.60577673692429","8.38308457711442","",
"Comoros","632","Consumer Prices, All items, Percent change, Previous period, Percent","PCPI_PC_PP_PT","Value","0.415701109719045","-0.0080962972948384","0.941163236532757","",
"Guinea-Bissau","654","Total Expenditure (Gen. Govt.), Percent of GDP, Percent","GGX_G01_GDP_PT","Value","12.4156900006926","22.9590523903538","21.5032089780355","",
"Congo, Republic of","634","Total Expenditure (Gen. Govt.), Percent of GDP, Percent","GGX_G01_GDP_PT","Value","42.3916318067234","48.5623329919328","41.2881824472978","",
"Senegal","722","Total Expenditure (Gen. Govt.), Percent of GDP, Percent","GGX_G01_GDP_PT","Value","22.0902936317152","23.0998647371023","22.9469056443977","",
"Comoros","632","Gross debt position (Gen. Govt.), Percent of GDP, Percent","GGXWDG_G01_GDP_PT","Value","10.2771461627483","11.8234926373946","14.2684534436524","",
"Gambia, The","648","Consumer Prices, All items, Percent change, Previous period, Percent","PCPI_PC_PP_PT","Value","5.24140812013925","6.26233207042666","6.80815387248659","",
"Guinea","656","Consumer Prices, All items, Percent change, Previous period, Percent","PCPI_PC_PP_PT","Value","11.8874761725595","9.71222879921172","8.15064380204056","",
"Burkina Faso","748","Consumer Prices, All items, Percent change, Previous period, Percent","PCPI_PC_PP_PT","Value","0.525044934606919","-0.258042627614594","1.65333333333299","",
"Togo","742","Terms of Trade for Goods, Index","TTT_IX","Value","95.1377085388447","105.755134668114","110.11186074839","",
"Cameroon","622","Terms of Trade for Goods, Index","TTT_IX","Value","103.165959418033","96.7232120726211","86.0735776738798","",
"Mali","678","Broad Money, Percent change, Previous period, Percent","FMB_PC_PP_PT","Value","8.06951839036535","5.77387777613949","10.3734712712745","",
"Sao Tome and Principe","716","Broad Money, Percent change, Previous period, Percent","FMB_PC_PP_PT","Value","13.8815427233696","16.7867656961952","13.1436216111569","",
"Guinea-Bissau","654","Terms of Trade for Goods, Index","TTT_IX","Value","91.313156913644","91.1956036840465","151.187995990504","",
"Congo, Republic of","634","Terms of Trade for Goods, Index","TTT_IX","Value","95.4808513154734","104.113603876463","78.2392028968194","",
"SSA middle-income countries","702","Broad Money, Percent of GDP, Percent","FMB_GDP_PT","Value","38.1764400804715","37.1476504558425","38.734672860558","",
"Tanzania","738","Non-Oil GDP, Real, Percent change, Previous period, Percent","NGDPXO_R_PC_PP_PT","Value","6.78158623788359","6.73246129669169","6.16062934273114","",
"Sub-Saharan Africa","603","Broad Money, Percent change, Previous period, Percent","FMB_PC_PP_PT","Value","12.3411081300364","9.28090255379535","11.2553842584237","",
"Sub-Saharan Africa","603","Gross Capital Formation, Nominal, Percent of GDP, Percent","NI_GDP_PT","Value","21.3926551737947","22.2028920287801","22.3645870709013","",
"SSA countries in fragile and conflict-affected situations","715","Exchange Rates, Real Effective Exchange Rate , based on Consumer Price Index, Index","EREER_IX","Value","114.778304579997","120.018420599945","117.849280468062","",
"CFA franc zone","609","Total Expenditure (Gen. Govt.), Percent of GDP, Percent","GGX_G01_GDP_PT","Value","23.2305751181281","22.8369675433981","22.4440691427519","",
"Namibia","728","Net lending/borrowing excluding Grants (Gen. Govt.), Percent of GDP, Percent","GGXCNLXG_G01_GDP_PT","Value","-4.90332531687689","-6.55658683101427","-8.39786197947502","",
"Malawi","676","Consumer Prices, All items, Percent change, Previous period, Percent","PCPI_PC_PP_PT","Value","28.2790556156525","23.7747603318807","21.8598802804871","",
"Uganda","746","Consumer Prices, All items, Percent change, Previous period, Percent","PCPI_PC_PP_PT","Value","5.46653519043511","4.29011083192112","3.69246285591551","",
"Tanzania","738","Total Expenditure (Gen. Govt.), Percent of GDP, Percent","GGX_G01_GDP_PT","Value","18.7917617054726","17.2885623512396","17.1507933894919","",
"Liberia","668","Total Expenditure (Gen. Govt.), Percent of GDP, Percent","GGX_G01_GDP_PT","Value","27.4156373961222","33.4424685153687","37.122728882261","",
"Malawi","676","Total Expenditure (Gen. Govt.), Percent of GDP, Percent","GGX_G01_GDP_PT","Value","20.7115557660787","18.2743719091214","19.5205826077395","",
"Kenya","664","Gross National Saving, Nominal, Percent of GDP, Percent","NGS_GDP_PT","Value","14.5669173514131","15.6301001428499","15.8211651770928","",
"Namibia","728","Claims on Private Sector, Percent of GDP, Percent","FDSAOP_GDP_PT","Value","50.660136951161","51.3801233042267","54.0087519520596","",
"Rwanda","714","Claims on Private Sector, Percent of GDP, Percent","FDSAOP_GDP_PT","Value","15.0220821150089","16.1177651041437","19.1553892256371","",
"Seychelles","718","Claims on Private Sector, Percent of GDP, Percent","FDSAOP_GDP_PT","Value","21.3065424156964","24.3504437532507","24.3496198804802","",
"Southern African Development Community (SADC)","763","Claims on Private Sector, Percent of GDP, Percent","FDSAOP_GDP_PT","Value","42.2769751196376","41.6607774526818","43.1262803253931","",
"Lesotho","666","Claims on Private Sector, Percent of GDP, Percent","FDSAOP_GDP_PT","Value","19.2045835524163","18.6199023138338","18.1825681654765","",
"Comoros","632","Claims on Private Sector, Percent of GDP, Percent","FDSAOP_GDP_PT","Value","12.8050866853768","13.6288657589651","15.8220261992571","",
"Uganda","746","Claims on Private Sector, Percent of GDP, Percent","FDSAOP_GDP_PT","Value","10.4316656562029","11.0267949281159","11.8270066736725","",
"Tanzania","738","Claims on Private Sector, Percent of GDP, Percent","FDSAOP_GDP_PT","Value","14.2409727061227","15.0263767031604","16.4206050270639","",
"South Sudan","733","Claims on Private Sector, Percent of GDP, Percent","FDSAOP_GDP_PT","Value","0.659076540941271","0.921834890915818","1.13202381998385","",
"Economic Community of West African States (ECOWAS)","776","Claims on Private Sector, Percent of GDP, Percent","FDSAOP_GDP_PT","Value","12.9067434578335","14.4316932975493","14.7891756485393","",
"Guinea","656","Claims on Private Sector, Percent of GDP, Percent","FDSAOP_GDP_PT","Value","7.16127138791672","9.69094426484033","11.5197725517759","",
"Cote d'Ivoire","662","Claims on Private Sector, Percent of GDP, Percent","FDSAOP_GDP_PT","Value","14.7476618563533","15.5481120841531","17.8055777522457","",
"Mauritius","684","Claims on Private Sector, Percent of GDP, Percent","FDSAOP_GDP_PT","Value","104.894172317256","96.7258647556767","100.020733649424","",
"Congo, Democratic Republic of","636","Claims on Private Sector, Percent of GDP, Percent","FDSAOP_GDP_PT","Value","4.56590776310425","5.00079108521538","5.51765479316931","",
"Madagascar","674","Claims on Private Sector, Percent of GDP, Percent","FDSAOP_GDP_PT","Value","10.0111736012083","10.7466390116885","11.3939090908197","",
"Nigeria","694","Claims on Private Sector, Percent of GDP, Percent","FDSAOP_GDP_PT","Value","11.5332148447183","13.2970053112403","13.0786844476886","",
"Eritrea","643","Claims on Private Sector, Percent of GDP, Percent","FDSAOP_GDP_PT","Value","34.317164895743","26.996453781559","31.4868281439542","",
"Liberia","668","Claims on Private Sector, Percent of GDP, Percent","FDSAOP_GDP_PT","Value","11.5932025920528","12.1425504480802","12.9551123783266","",
"East African Community (EAC -5)","619","Claims on Private Sector, Percent of GDP, Percent","FDSAOP_GDP_PT","Value","19.4682331421386","21.0630865898465","22.3259734688137","",
"Eswatini, Kingdom of","734","Claims on Private Sector, Percent of GDP, Percent","FDSAOP_GDP_PT","Value","20.8479299151604","21.1633949994201","20.4469814600271","",
"Equatorial Guinea","642","Claims on Private Sector, Percent of GDP, Percent","FDSAOP_GDP_PT","Value","7.76717281392656","9.24369294375693","14.39914795863","",
"Togo","742","Claims on Private Sector, Percent of GDP, Percent","FDSAOP_GDP_PT","Value","27.247557452577","25.4754223409385","29.1751266271894","",
"SSA low-income countries","704","Claims on Private Sector, Percent of GDP, Percent","FDSAOP_GDP_PT","Value","12.4163855578778","12.9166178928297","13.7267812607658","",
"Burundi","618","Claims on Private Sector, Percent of GDP, Percent","FDSAOP_GDP_PT","Value","18.2959554098361","17.9487928193053","14.728649350495","",
"SSA middle-income countries","702","Claims on Private Sector, Percent of GDP, Percent","FDSAOP_GDP_PT","Value","29.0138102129036","29.3036377045207","30.3988008119897","",
"Kenya","664","Claims on Private Sector, Percent of GDP, Percent","FDSAOP_GDP_PT","Value","29.0273848793737","31.3876001115461","32.1009165846332","",
"Cabo Verde","624","Claims on Private Sector, Percent of GDP, Percent","FDSAOP_GDP_PT","Value","58.5403296940705","57.6507481205977","56.4111670298392","",
"Sub-Saharan Africa excluding Nigeria and South Africa","604","Claims on Private Sector, Percent of GDP, Percent","FDSAOP_GDP_PT","Value","17.686922323975","18.1609936172488","19.656696262369","",
"SSA oil-importing countries","697","Claims on Private Sector, Percent of GDP, Percent","FDSAOP_GDP_PT","Value","33.8651482528269","33.6587436241097","34.330803299996","",
"Common Market of Eastern and Southern Africa (COMESA)","762","Claims on Private Sector, Percent of GDP, Percent","FDSAOP_GDP_PT","Value","18.4429023326661","18.6980341525932","19.5636854786023","",
"Burkina Faso","748","Claims on Private Sector, Percent of GDP, Percent","FDSAOP_GDP_PT","Value","20.8210379837792","23.4056081560093","25.0377705622704","",
"Angola","614","Claims on Private Sector, Percent of GDP, Percent","FDSAOP_GDP_PT","Value","21.3695825640917","19.911136858388","24.0455383864887","",
"Sierra Leone","724","Claims on Private Sector, Percent of GDP, Percent","FDSAOP_GDP_PT","Value","4.70506065744435","4.65787068173738","5.34406384358247","",
"SSA countries in fragile and conflict-affected situations","715","Claims on Private Sector, Percent of GDP, Percent","FDSAOP_GDP_PT","Value","11.802503984625","13.1559054677591","13.2347837604205","",
"SSA low-income countries excluding countries in fragile situations","651","Claims on Private Sector, Percent of GDP, Percent","FDSAOP_GDP_PT","Value","12.0319595180216","12.675540388366","14.0298638064362","",
"Sub-Saharan Africa","603","Claims on Private Sector, Percent of GDP, Percent","FDSAOP_GDP_PT","Value","25.5816415769733","25.8486255353796","26.6384501140316","",
"Chad","628","Claims on Private Sector, Percent of GDP, Percent","FDSAOP_GDP_PT","Value",,,"8.3524236207513","",
